ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay1,Pay2,Pay3,Bill_amt1,Bill_amt2,Bill_amt3,Pay_amt1,Pay_amt2,Pay_amt3,default.payment.next.month
14710,500000.0,Female,1,Married,39,-1,-1,-1,33120.0,21771.0,52277.0,21881.0,52539.0,57159.0,0
14720,240000.0,Male,1,Single,33,-1,-1,-1,6997.0,15607.0,44412.0,15685.0,44513.0,20159.0,0
14723,80000.0,Female,3,Married,30,2,2,2,44013.0,45058.0,46068.0,1900.0,1900.0,0.0,1
14729,110000.0,Male,2,Married,30,2,2,2,65413.0,66520.0,68270.0,2300.0,3000.0,5200.0,1
14735,200000.0,Male,1,Married,40,-1,-1,-1,822.0,386.0,540.0,400.0,550.0,310.0,0
14736,400000.0,Female,2,Single,44,-1,-1,-1,33745.0,5143.0,1601.0,5168.0,1611.0,0.0,0
14749,150000.0,Male,2,Married,38,-1,-1,-1,1000.0,1132.0,8774.0,1132.0,8774.0,10867.0,0
14759,350000.0,Male,1,Married,62,-1,-1,-1,61024.0,86809.0,177816.0,86809.0,177816.0,82610.0,0
14789,30000.0,Female,2,Single,22,-1,-1,2,29847.0,30089.0,27957.0,340.0,0.0,0.0,0
14794,20000.0,Male,1,Single,25,4,3,2,7388.0,6991.0,33327.0,0.0,27150.0,900.0,1
14797,50000.0,Female,3,Married,43,2,2,2,44520.0,45310.0,44430.0,3500.0,0.0,2000.0,1
14806,20000.0,Male,2,Single,24,2,2,2,17735.0,19446.0,18988.0,2000.0,0.0,1200.0,0
14809,170000.0,Male,1,Married,35,-1,-1,-1,526.0,635.0,760.0,635.0,760.0,526.0,1
14810,130000.0,Male,1,Married,45,2,2,2,57174.0,61240.0,61284.0,5000.0,1200.0,3000.0,1
14812,200000.0,Female,2,Married,36,-1,-1,-1,14490.0,34902.0,390.0,34902.0,390.0,7500.0,0
14815,230000.0,Female,1,Single,29,-1,-1,-1,2586.0,3198.0,4260.0,3198.0,4260.0,4944.0,0
14816,200000.0,Female,3,Married,45,-1,-1,-1,1462.0,15195.0,17933.0,15195.0,17933.0,887.0,0
14818,130000.0,Male,3,Single,28,-1,-1,-1,631.0,0.0,427.0,0.0,427.0,1747.0,0
14819,230000.0,Male,1,Single,26,-1,-1,-1,4806.0,-1.0,1699.0,0.0,1700.0,3658.0,0
14822,80000.0,Female,2,Single,25,-1,-1,-1,2622.0,2449.0,-331.0,2457.0,0.0,0.0,0
14824,260000.0,Female,2,Married,45,-1,-1,-1,5480.0,5911.0,5963.0,5911.0,5963.0,5757.0,0
14826,200000.0,Female,2,Married,34,-1,-1,-1,0.0,1496.0,0.0,1496.0,0.0,0.0,1
14832,200000.0,Female,2,Married,26,-1,-1,-1,5000.0,0.0,282.0,0.0,282.0,8423.0,0
14837,280000.0,Female,1,Married,46,-1,-1,-1,0.0,2722.0,0.0,2722.0,0.0,1041.0,1
14839,120000.0,Female,1,Married,37,-1,-1,-1,407.0,247.0,1817.0,247.0,2000.0,0.0,0
14840,220000.0,Female,2,Married,41,-1,-1,-1,3054.0,3054.0,0.0,3054.0,0.0,0.0,0
14851,240000.0,Male,1,Married,39,-1,-1,-1,15980.0,0.0,9060.0,0.0,9060.0,3935.0,0
14853,150000.0,Female,2,Married,38,-1,-1,-1,19997.0,4095.0,52207.0,4095.0,25869.0,0.0,0
14857,210000.0,Female,2,Married,35,-1,-1,-1,1549.0,2454.0,946.0,2454.0,946.0,1525.0,0
14862,30000.0,Female,2,Single,24,7,7,7,2550.0,2550.0,2550.0,0.0,0.0,0.0,1
14864,470000.0,Female,1,Single,27,-1,-1,-1,3657.0,6556.0,3772.0,6556.0,3772.0,957.0,0
14870,200000.0,Male,1,Married,34,-1,-1,-1,3672.0,390.0,390.0,390.0,390.0,390.0,0
14873,30000.0,Male,1,Married,40,-1,-1,-1,258.0,0.0,318.0,0.0,318.0,1991.0,1
14881,120000.0,Male,3,Married,32,2,2,2,115736.0,117729.0,120601.0,4000.0,5000.0,4700.0,0
14892,50000.0,Female,2,Married,29,7,7,6,2550.0,2550.0,1950.0,0.0,0.0,0.0,1
14894,70000.0,Female,2,Married,32,2,2,2,24584.0,24051.0,26654.0,0.0,3000.0,600.0,0
14912,240000.0,Male,2,Married,42,-1,-1,-1,2898.0,5530.0,67010.0,5530.0,46275.0,17446.0,0
14915,30000.0,Male,2,Single,26,2,2,2,200.0,200.0,200.0,0.0,0.0,0.0,1
14919,240000.0,Male,2,Single,28,-1,-1,-1,4594.0,4092.0,4361.0,4104.0,4374.0,2443.0,1
14932,90000.0,Male,1,Single,30,-1,-1,-1,930.0,2250.0,930.0,2250.0,930.0,930.0,0
14933,20000.0,Male,2,Married,26,2,2,2,11884.0,12894.0,12540.0,1203.0,0.0,1700.0,0
14940,200000.0,Female,2,Married,36,-1,-1,-1,2977.0,3784.0,10579.0,3784.0,10579.0,10546.0,0
14943,240000.0,Female,1,Single,26,-1,-1,-1,0.0,127.0,0.0,127.0,0.0,0.0,0
14945,180000.0,Male,3,Married,43,-1,-1,-1,238.0,218.0,6690.0,218.0,6710.0,11949.0,0
14951,250000.0,Male,1,Married,51,2,2,2,2487.0,2487.0,2487.0,0.0,0.0,0.0,1
14954,160000.0,Female,1,Married,42,-1,-1,-1,2146.0,2534.0,2242.0,2534.0,2242.0,2254.0,0
14955,20000.0,Male,2,Single,40,2,3,2,17903.0,17336.0,16910.0,0.0,0.0,2000.0,0
14958,150000.0,Female,1,Single,24,-1,-1,-1,658.0,441.0,1197.0,441.0,1197.0,8007.0,0
14965,140000.0,Male,2,Single,25,-1,-1,-1,-660.0,249.0,-427.0,2200.0,1500.0,1400.0,0
14973,150000.0,Female,1,Single,28,4,3,2,1182.0,882.0,441.0,0.0,0.0,583.0,0
14974,30000.0,Male,3,Married,55,7,7,7,2395.0,2395.0,2395.0,0.0,0.0,0.0,1
14977,30000.0,Female,3,Married,58,2,2,2,27158.0,29239.0,29791.0,2518.0,1185.0,1200.0,1
14978,200000.0,Male,1,Married,29,-1,-1,-1,1889.0,6617.0,3986.0,6617.0,3986.0,2460.0,0
14979,480000.0,Female,2,Single,31,-1,-1,-1,1759.0,1759.0,1759.0,1759.0,1759.0,1759.0,1
14981,30000.0,Male,2,Married,23,2,2,2,30127.0,30525.0,29793.0,1000.0,0.0,700.0,1
14982,300000.0,Female,1,Single,31,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,1
14984,350000.0,Male,1,Single,30,-1,-1,-1,2915.0,1011.0,23620.0,1016.0,23738.0,919.0,0
14990,300000.0,Female,2,Married,40,-1,-1,-1,683.0,172.0,402.0,172.0,402.0,4080.0,0
14993,260000.0,Male,1,Married,51,-1,-1,-1,2856.0,814.0,605.0,814.0,605.0,1776.0,0
15004,50000.0,Female,2,Married,27,-1,-1,-1,492.0,492.0,470.0,493.0,471.0,7739.0,0
15009,30000.0,Male,3,Married,43,2,2,2,23491.0,22818.0,24321.0,0.0,2029.0,1027.0,1
15014,20000.0,Male,2,Single,40,2,2,2,15695.0,16832.0,16420.0,1400.0,0.0,603.0,0
15019,50000.0,Male,1,Married,41,2,2,2,38006.0,44357.0,43516.0,7000.0,0.0,2000.0,0
15031,150000.0,Male,1,Married,46,2,2,2,64644.0,40150.0,41250.0,1500.0,3000.0,108058.0,1
15034,180000.0,Male,2,Married,36,2,2,2,119000.0,120528.0,123451.0,5000.0,5000.0,0.0,1
15049,340000.0,Male,1,Married,42,-1,2,-1,10300.0,3630.0,3577.0,13.0,3615.0,6765.0,0
15051,150000.0,Male,3,Married,37,-1,-1,-1,3141.0,7522.0,3929.0,7531.0,3929.0,0.0,0
15061,20000.0,Male,3,Married,38,-1,-1,-1,390.0,390.0,0.0,390.0,0.0,780.0,1
15063,100000.0,Male,3,Single,35,2,2,2,71680.0,72705.0,74195.0,2800.0,2800.0,2800.0,1
15064,130000.0,Male,3,Married,39,-1,-1,-1,728.0,2464.0,1139.0,2466.0,1145.0,650.0,0
15068,360000.0,Male,2,Married,34,-1,-1,-1,8506.0,0.0,4186.0,0.0,4186.0,0.0,0
15073,220000.0,Male,1,Single,47,-1,-1,-1,5134.0,346.0,427.0,347.0,428.0,14473.0,0
15102,360000.0,Male,1,Married,35,-1,-1,-1,5077.0,1274.0,-6.0,1277.0,0.0,2058.0,0
15107,220000.0,Male,1,Married,45,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,416.0,0
15112,50000.0,Male,2,Married,50,2,2,2,21215.0,23494.0,22978.0,2638.0,0.0,845.0,1
15123,200000.0,Male,1,Married,52,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,0
15124,180000.0,Male,2,Married,53,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,466.0,1
15139,30000.0,Male,3,Married,55,7,7,7,2395.0,2395.0,2395.0,0.0,0.0,0.0,1
15155,30000.0,Female,2,Single,21,2,-1,-1,25760.0,165.0,0.0,165.0,0.0,0.0,1
15185,20000.0,Female,2,Single,25,2,2,2,18366.0,18766.0,18324.0,1000.0,0.0,1664.0,0
15186,30000.0,Female,1,Single,25,2,2,2,8830.0,8153.0,6422.0,13.0,155.0,1.0,0
15188,160000.0,Female,2,Single,24,2,-1,-1,316.0,316.0,632.0,316.0,632.0,0.0,0
15191,30000.0,Female,2,Single,24,7,7,7,300.0,300.0,300.0,0.0,0.0,0.0,0
15194,110000.0,Female,2,Single,24,2,2,2,112299.0,113035.0,109678.0,4000.0,0.0,4540.0,1
15203,130000.0,Female,2,Single,26,2,-1,2,740.0,73758.0,72800.0,73758.0,0.0,2342.0,0
15205,220000.0,Female,1,Single,26,-1,-1,-1,7982.0,5850.0,11304.0,5850.0,11304.0,2067.0,0
15210,70000.0,Female,2,Married,27,2,2,2,68201.0,50995.0,48822.0,3850.0,0.0,1800.0,0
15211,320000.0,Female,2,Single,28,-1,-1,-1,473.0,1747.0,1193.0,5000.0,1200.0,980.0,0
15226,90000.0,Female,3,Married,40,3,2,2,87282.0,88261.0,90029.0,3300.0,3300.0,0.0,1
15229,130000.0,Female,2,Married,29,2,2,2,87577.0,93136.0,91551.0,7000.0,0.0,7200.0,0
15230,160000.0,Female,2,Married,29,-1,-1,-1,5414.0,615.0,25072.0,615.0,25139.0,2100.0,0
15233,210000.0,Female,1,Single,34,-1,-1,-1,3942.0,2338.0,1767.0,2338.0,1767.0,0.0,0
15234,100000.0,Female,2,Married,38,2,2,2,84528.0,67873.0,65503.0,5000.0,2600.0,0.0,0
15245,80000.0,Female,2,Married,37,2,2,2,33531.0,34184.0,33503.0,1500.0,0.0,1300.0,0
15265,230000.0,Female,2,Single,32,-1,-1,-1,4826.0,4829.0,1788.0,4829.0,1788.0,1266.0,1
15276,200000.0,Female,2,Married,30,-1,-1,-1,700.0,2423.0,2210.0,2423.0,2210.0,1233.0,0
15279,430000.0,Female,2,Married,47,-1,-1,-1,757.0,157.0,157.0,157.0,157.0,5989.0,0
15284,290000.0,Female,1,Married,34,-1,-1,-1,2483.0,1170.0,20328.0,1170.0,20328.0,375.0,0
15288,20000.0,Female,3,Single,28,2,-1,-1,5150.0,858.0,0.0,1056.0,0.0,935.0,0
15295,300000.0,Female,1,Married,43,-1,-1,-1,1578.0,1307.0,0.0,1307.0,0.0,179.0,0
15296,30000.0,Female,2,Other,41,2,2,2,10337.0,10022.0,10924.0,0.0,1065.0,0.0,1
15307,60000.0,Female,2,Married,34,2,2,-1,145.0,145.0,1195.0,0.0,1200.0,0.0,1
15312,240000.0,Female,3,Single,37,-1,-1,-1,2500.0,580.0,490.0,580.0,490.0,177.0,0
15325,150000.0,Female,1,Single,37,-1,-1,-1,0.0,1399.0,150.0,1399.0,150.0,203.0,1
15332,180000.0,Female,1,Married,45,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,1
15337,220000.0,Female,2,Married,34,-1,-1,-1,389.0,389.0,389.0,390.0,390.0,391.0,0
15338,400000.0,Female,1,Married,40,-1,-1,-1,1240.0,167621.0,3284.0,168459.0,3301.0,11168.0,0
15344,300000.0,Female,2,Married,31,-1,-1,-1,1103.0,1622.0,-1.0,1630.0,0.0,0.0,0
15351,50000.0,Female,3,Other,37,2,2,2,48033.0,27019.0,26450.0,3400.0,0.0,1200.0,1
15352,160000.0,Female,3,Married,44,2,2,2,2313.0,2753.0,2191.0,1000.0,0.0,5000.0,0
15355,160000.0,Female,1,Married,33,-1,-1,-1,2144.0,5816.0,2144.0,5816.0,2144.0,1456.0,0
15356,380000.0,Female,1,Married,35,-1,-1,-1,39993.0,25356.0,39772.0,25356.0,39772.0,54002.0,0
15360,250000.0,Female,2,Married,31,-1,-1,-1,1000.0,0.0,1013.0,0.0,1013.0,0.0,0
15361,360000.0,Female,2,Married,39,-1,-1,-1,1640.0,287.0,2418.0,287.0,2426.0,507.0,0
15364,240000.0,Female,2,Married,42,-1,-1,-1,9228.0,7776.0,7500.0,7776.0,7500.0,635.0,0
15365,360000.0,Female,1,Married,48,-1,-1,-1,12588.0,1243.0,-6.0,1250.0,0.0,420.0,0
15368,60000.0,Female,1,Married,38,2,-1,-1,390.0,390.0,390.0,390.0,390.0,87.0,0
15372,360000.0,Female,1,Married,30,-1,-1,-1,3155.0,-140.0,27994.0,0.0,28134.0,8402.0,0
15391,150000.0,Female,2,Married,49,-1,-1,-1,1334.0,2117.0,1098.0,2119.0,1098.0,757.0,0
15402,470000.0,Female,2,Married,49,-1,-1,-1,6682.0,1942.0,0.0,1942.0,0.0,5870.0,1
15415,110000.0,Female,3,Married,63,-1,-1,-1,390.0,780.0,0.0,780.0,0.0,390.0,1
15421,60000.0,Female,3,Married,59,-1,-1,-1,694.0,694.0,28948.0,694.0,28948.0,1044.0,0
15428,360000.0,Male,2,Married,30,2,2,2,2500.0,2500.0,0.0,0.0,0.0,0.0,1
15451,50000.0,Male,2,Married,26,-1,-1,-1,2056.0,973.0,973.0,973.0,973.0,27154.0,0
15462,20000.0,Male,3,Single,41,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,0.0,0
15463,120000.0,Male,2,Single,36,-1,-1,-1,392.0,396.0,396.0,400.0,396.0,942.0,0
15470,120000.0,Male,2,Single,40,2,2,2,43957.0,43401.0,37371.0,5000.0,0.0,31000.0,1
15472,80000.0,Male,3,Married,33,-1,-1,-1,1936.0,390.0,390.0,390.0,390.0,390.0,1
15479,480000.0,Male,2,Married,30,-1,-1,-1,32636.0,27552.0,1428.0,27552.0,1428.0,11822.0,0
15489,200000.0,Male,1,Married,42,-1,-1,-1,581.0,581.0,581.0,581.0,581.0,581.0,1
15491,20000.0,Male,1,Married,31,2,-1,-1,2717.0,4733.0,1099.0,4733.0,1099.0,0.0,1
15496,30000.0,Male,3,Single,30,2,2,2,7092.0,7972.0,7702.0,1000.0,0.0,1000.0,0
15497,30000.0,Male,2,Married,48,-1,-1,-1,4083.0,6234.0,0.0,6255.0,0.0,0.0,0
15498,150000.0,Male,2,Married,34,2,2,2,56266.0,54764.0,58862.0,0.0,5000.0,3000.0,1
15502,280000.0,Male,1,Married,34,2,-1,-1,2932.0,6493.0,4867.0,6493.0,4867.0,240.0,0
15509,50000.0,Male,3,Married,44,-1,-1,-1,1261.0,1261.0,1261.0,1261.0,1261.0,1432.0,0
15512,200000.0,Male,2,Married,36,-1,-1,-1,0.0,2769.0,1382.0,2769.0,1438.0,2411.0,0
15513,30000.0,Male,2,Married,37,2,2,2,21291.0,20651.0,22110.0,0.0,1801.0,1000.0,1
15515,520000.0,Male,2,Married,34,-1,-1,-1,10317.0,10000.0,126247.0,10000.0,126247.0,4666.0,0
15516,140000.0,Male,3,Married,37,-1,-1,-1,1003.0,1003.0,1003.0,1003.0,1003.0,1003.0,1
15537,50000.0,Male,2,Married,39,2,2,2,32427.0,34579.0,35476.0,2700.0,1600.0,1500.0,1
15547,280000.0,Male,1,Married,47,-1,-1,-1,1982.0,3590.0,3590.0,3608.0,3600.0,3602.0,0
15552,200000.0,Male,3,Single,40,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,1
15560,10000.0,Male,2,Married,37,-1,-1,-1,390.0,4555.0,5165.0,4555.0,1000.0,6810.0,0
15570,300000.0,Male,1,Married,39,-1,-1,-1,18158.0,18147.0,45199.0,18238.0,45301.0,120.0,0
15571,130000.0,Male,1,Married,40,2,2,2,66327.0,64665.0,68740.0,0.0,5300.0,2700.0,0
15573,220000.0,Male,2,Married,55,-1,-1,-1,757.0,757.0,757.0,757.0,757.0,907.0,0
15578,180000.0,Male,2,Married,48,-1,-1,-1,1294.0,2324.0,264.0,2324.0,264.0,264.0,0
15586,500000.0,Male,1,Married,50,2,2,2,77611.0,78735.0,80430.0,3000.0,3100.0,3110.0,1
15590,500000.0,Male,3,Married,52,-1,-1,-1,29158.0,11484.0,103340.0,11484.0,103340.0,28524.0,0
15601,160000.0,Male,2,Married,59,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,0
15617,20000.0,Female,1,Single,25,-1,-1,-1,6000.0,16321.0,286.0,16321.0,286.0,0.0,0
15629,90000.0,Female,2,Married,37,2,-1,-1,1073.0,1073.0,9699.0,1073.0,9699.0,10289.0,0
15633,90000.0,Female,2,Single,25,-1,-1,2,0.0,1140.0,150.0,1140.0,0.0,570.0,1
15651,100000.0,Female,2,Married,36,-1,-1,-1,6930.0,5958.0,1448.0,5958.0,1448.0,101434.0,0
15662,100000.0,Female,2,Married,41,-1,-1,-1,3494.0,2086.0,2379.0,2086.0,2379.0,3219.0,0
15673,30000.0,Male,2,Single,31,2,2,2,13263.0,12758.0,13545.0,0.0,1300.0,800.0,1
15674,200000.0,Male,1,Married,32,2,-1,-1,380.0,380.0,0.0,380.0,0.0,154350.0,0
15676,80000.0,Male,2,Single,24,-1,2,2,16950.0,16475.0,19284.0,0.0,5889.0,0.0,1
15681,220000.0,Male,1,Single,32,-1,-1,-1,31770.0,3322.0,32528.0,3322.0,32528.0,139961.0,0
15693,80000.0,Male,2,Single,26,-1,-1,-1,180.0,-210.0,220.0,0.0,820.0,500.0,0
15695,250000.0,Male,1,Single,31,-1,-1,-1,330.0,-60.0,1540.0,0.0,1600.0,3000.0,0
15696,170000.0,Male,2,Single,33,-1,-1,-1,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,0
15702,220000.0,Male,1,Married,33,-1,-1,-1,5378.0,126.0,3419.0,1003.0,4003.0,16.0,0
15705,500000.0,Male,3,Single,53,-1,-1,2,16666.0,33923.0,16666.0,33923.0,0.0,16666.0,0
15708,370000.0,Male,2,Married,39,2,-1,-1,1746.0,1746.0,1746.0,1746.0,1746.0,1746.0,0
15711,270000.0,Male,1,Married,45,-1,-1,-1,494.0,315.0,0.0,315.0,0.0,181.0,0
15715,210000.0,Male,1,Married,47,-1,-1,-1,13984.0,9958.0,13066.0,9958.0,13066.0,6151.0,0
15731,170000.0,Male,1,Married,51,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,0
15742,340000.0,Female,1,Married,27,-1,-1,-1,495.0,495.0,1528.0,495.0,1528.0,3254.0,0
15750,30000.0,Female,1,Single,24,-1,-1,-1,736.0,736.0,1423.0,736.0,1423.0,831.0,0
15753,30000.0,Female,2,Single,22,2,-1,-1,200.0,29847.0,30089.0,29847.0,340.0,0.0,0
15761,20000.0,Female,2,Single,22,2,3,2,13949.0,13437.0,13082.0,0.0,0.0,4600.0,1
15764,100000.0,Female,2,Single,23,2,2,2,96332.0,97560.0,95885.0,3700.0,0.0,7300.0,0
15766,30000.0,Female,3,Single,22,2,2,3,16808.0,17738.0,17174.0,1502.0,0.0,0.0,1
15775,140000.0,Female,2,Single,24,2,2,2,53652.0,52201.0,55497.0,0.0,4300.0,2200.0,1
15779,20000.0,Female,2,Single,24,2,2,2,12756.0,13801.0,13439.0,1259.0,0.0,1200.0,1
15786,150000.0,Female,2,Married,24,-1,-1,-1,5953.0,2559.0,4509.0,2571.0,4515.0,4019.0,0
15789,30000.0,Female,2,Married,26,2,2,2,29856.0,30584.0,27883.0,2304.0,0.0,2400.0,1
15829,340000.0,Female,1,Single,26,-1,-1,-1,9610.0,4173.0,12929.0,4373.0,12929.0,8000.0,0
15843,230000.0,Female,2,Single,28,2,2,2,201358.0,204067.0,200720.0,7500.0,0.0,15079.0,1
15845,50000.0,Female,2,Married,25,-1,-1,-1,1111.0,3018.0,5847.0,3018.0,5847.0,1273.0,0
15851,50000.0,Female,1,Single,28,2,2,2,50794.0,51911.0,50976.0,4100.0,0.0,2000.0,1
15854,60000.0,Female,2,Single,27,2,4,3,64522.0,62945.0,61700.0,0.0,0.0,0.0,1
15856,150000.0,Female,2,Single,25,2,2,2,115328.0,121084.0,123473.0,9200.0,4500.0,0.0,1
15863,100000.0,Female,2,Married,29,2,2,2,84044.0,84532.0,80828.0,3000.0,0.0,3000.0,1
15866,400000.0,Female,1,Single,28,-1,-1,2,8799.0,6171.0,4921.0,1001.0,3.0,2214.0,0
15869,220000.0,Female,1,Single,28,-1,-1,-1,1500.0,5520.0,0.0,5520.0,0.0,0.0,0
15872,30000.0,Female,2,Single,28,2,2,2,21778.0,22124.0,22622.0,1000.0,1000.0,900.0,0
15889,80000.0,Female,2,Married,35,2,2,3,70752.0,74183.0,72727.0,5200.0,0.0,3000.0,0
15893,80000.0,Female,2,Single,24,-1,-1,-1,1755.0,0.0,1190.0,0.0,1190.0,0.0,0
15896,20000.0,Female,2,Married,29,2,3,3,20234.0,20510.0,19897.0,900.0,0.0,500.0,0
15898,200000.0,Female,2,Single,27,-1,-1,-1,9306.0,9000.0,9000.0,9000.0,9000.0,9300.0,0
15899,110000.0,Female,2,Married,25,2,3,2,96190.0,95233.0,97760.0,1500.0,4200.0,3500.0,1
15903,200000.0,Female,1,Single,30,2,2,2,94454.0,60875.0,41221.0,0.0,3000.0,0.0,1
15910,50000.0,Female,3,Single,28,2,2,2,40165.0,42683.0,43843.0,3200.0,2000.0,1700.0,0
15914,20000.0,Female,2,Married,29,-1,-1,-1,780.0,1000.0,0.0,1000.0,0.0,0.0,1
15925,60000.0,Female,2,Married,31,2,2,2,42407.0,41428.0,45576.0,0.0,5000.0,2000.0,1
15930,60000.0,Female,2,Married,32,2,2,2,22771.0,23099.0,23583.0,1000.0,1000.0,0.0,1
15936,30000.0,Female,2,Married,25,2,2,2,29243.0,31262.0,30327.0,2800.0,0.0,1080.0,1
15937,130000.0,Female,2,Single,42,-1,-1,-1,21000.0,858.0,2160.0,858.0,2160.0,200.0,0
15938,50000.0,Female,2,Single,26,2,2,3,20977.0,23287.0,22637.0,2970.0,0.0,0.0,0
15941,250000.0,Female,3,Married,32,-1,-1,-1,860.0,440.0,1280.0,440.0,1280.0,440.0,0
15948,30000.0,Female,2,Married,30,7,7,7,2400.0,2400.0,2400.0,0.0,0.0,0.0,1
15973,30000.0,Female,1,Married,48,2,2,2,28908.0,30472.0,29483.0,2400.0,0.0,1500.0,1
15988,50000.0,Female,2,Single,31,2,2,2,31589.0,32071.0,32709.0,1300.0,1300.0,1500.0,1
15992,100000.0,Female,3,Married,32,2,2,2,37698.0,38074.0,40295.0,1300.0,3000.0,1700.0,0
15999,60000.0,Female,1,Single,25,-1,-1,-1,269.0,0.0,1257.0,0.0,1526.0,0.0,1
16001,20000.0,Female,2,Other,44,7,7,7,2400.0,2400.0,2400.0,0.0,0.0,0.0,1
16022,200000.0,Female,1,Married,35,-1,-1,-1,424.0,424.0,424.0,424.0,424.0,608.0,0
16024,330000.0,Female,1,Married,36,-1,-1,-1,469.0,150.0,3661.0,150.0,3661.0,3800.0,0
16030,80000.0,Female,2,Married,39,2,2,2,2036.0,840.0,1081.0,0.0,931.0,0.0,1
16040,200000.0,Female,2,Married,31,2,2,2,5000.0,5000.0,5000.0,0.0,0.0,0.0,1
16044,50000.0,Female,3,Married,46,-1,-1,-1,940.0,110.0,0.0,110.0,0.0,558.0,1
16047,10000.0,Female,2,Single,40,-1,-1,-1,26.0,326.0,-87.0,300.0,1000.0,2000.0,1
16055,300000.0,Female,2,Married,36,-1,-1,-1,58995.0,24713.0,28948.0,24713.0,28948.0,7210.0,0
16061,50000.0,Female,3,Married,47,2,2,2,28198.0,23159.0,23089.0,0.0,1798.0,0.0,0
16070,140000.0,Female,2,Single,33,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,0
16091,160000.0,Female,2,Married,35,-1,-1,-1,380.0,776.0,1172.0,776.0,1172.0,380.0,0
16098,30000.0,Female,2,Married,42,2,4,3,20730.0,20116.0,19512.0,0.0,0.0,0.0,1
16099,70000.0,Female,2,Married,46,2,2,2,26206.0,26477.0,27404.0,1000.0,1500.0,0.0,1
16104,10000.0,Female,2,Married,37,2,2,2,2510.0,2641.0,2222.0,400.0,0.0,36.0,0
16123,300000.0,Female,1,Single,33,-1,-1,-1,20714.0,13054.0,12632.0,13054.0,12636.0,12700.0,0
16135,60000.0,Female,2,Single,28,2,-1,-1,836.0,780.0,390.0,780.0,390.0,0.0,1
16141,120000.0,Female,2,Married,35,2,2,2,24007.0,22299.0,31576.0,0.0,10000.0,0.0,0
16142,120000.0,Female,3,Married,39,2,2,2,74443.0,75527.0,77171.0,2900.0,3000.0,3100.0,0
16151,200000.0,Female,2,Married,48,2,2,2,8162.0,10962.0,7350.0,3000.0,0.0,7505.0,0
16152,60000.0,Female,2,Married,38,-1,-1,-1,1411.0,1455.0,4486.0,1455.0,4486.0,11961.0,0
16157,20000.0,Female,2,Married,25,-1,-1,-1,2816.0,7419.0,165.0,7419.0,0.0,16963.0,1
16158,30000.0,Female,2,Married,46,2,2,-1,26788.0,17014.0,3000.0,106.0,3000.0,0.0,1
16169,150000.0,Female,1,Married,34,-1,-1,-1,2887.0,2887.0,2887.0,2887.0,2887.0,3103.0,0
16178,50000.0,Female,2,Single,29,2,2,2,28768.0,29639.0,28629.0,2230.0,0.0,2009.0,1
16180,230000.0,Female,1,Single,31,-1,-1,-1,885.0,1292.0,795.0,1292.0,795.0,1035.0,1
16194,200000.0,Female,2,Married,40,-1,-1,-1,12868.0,7818.0,12910.0,7834.0,12919.0,13583.0,0
16209,360000.0,Female,1,Married,35,-1,-1,-1,73331.0,7759.0,31840.0,7759.0,31840.0,12577.0,1
16210,20000.0,Female,2,Married,46,2,2,2,19259.0,20139.0,19434.0,1044.0,0.0,528.0,1
16221,290000.0,Female,1,Married,38,-1,-1,-1,14912.0,45473.0,15095.0,45473.0,15095.0,8908.0,0
16223,80000.0,Female,3,Married,43,3,3,2,73690.0,71908.0,76294.0,0.0,5700.0,0.0,1
16224,50000.0,Female,2,Single,31,2,2,2,31252.0,32633.0,33965.0,1900.0,2000.0,0.0,1
16235,210000.0,Female,1,Married,40,-1,-1,-1,4351.0,0.0,6200.0,0.0,6200.0,5276.0,0
16236,70000.0,Female,2,Married,41,3,3,2,54426.0,52956.0,54459.0,0.0,2500.0,2200.0,1
16246,20000.0,Female,2,Single,40,-1,-1,-1,2250.0,2296.0,4315.0,2342.0,4315.0,2796.0,0
16247,40000.0,Female,2,Married,38,2,2,2,39924.0,39004.0,41462.0,0.0,3069.0,0.0,1
16248,50000.0,Female,2,Married,38,2,2,2,34495.0,35129.0,35918.0,1500.0,1500.0,1500.0,1
16252,30000.0,Female,1,Single,25,2,2,2,27481.0,29484.0,30157.0,2471.0,1300.0,4800.0,0
16257,130000.0,Female,1,Single,28,-1,-1,-1,1113.0,1283.0,3000.0,1283.0,3000.0,883.0,0
16259,110000.0,Female,2,Married,33,2,2,2,106068.0,109293.0,105804.0,8077.0,0.0,3947.0,0
16272,110000.0,Female,2,Single,28,-1,-1,-1,407.0,1250.0,88628.0,1250.0,89035.0,3491.0,0
16275,200000.0,Female,1,Single,31,2,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,0
